Filename	AMP	ANDC	AWL	CAUS	CONC	COND	CONJ	DEMO	DEMP	DPAR	DWNT	EMPH	EX	FPP1	GER	HDG	INPR	JJ	NEMD	NN	NOMZ	OSUB	PHC	PIN	PIT	PLACE	POMD	PRED	PRMD	RB	SPP2	SYNE	THAC	THVC	TIME	TO	TOBJ	TPP3	TSUB	TTR	VBD	VPRT	XX0	[BEMA]	[BYPA]	[CONT]	[PASS]	[PASTP]	[PEAS]	[PIRE]	[PRESP]	[PRIV]	[PROD]	[PUBV]	[SERE]	[SMP]	[SPAU]	[SPIN]	[STPR]	[SUAV]	[THATD]	[WHCL]	[WHOBJ]	[WHQU]	[WHSUB]	[WZPAST]	[WZPRES]	Underused	Overused
Quatr_us_file10392403_cells.txt	-0.3465	0.1867	0.2158	2.5271	-0.6250	-1.1364	-0.7500	1.0686	-0.2090	-0.5217	-0.1256	1.9257	0.7761	-0.9043	0.0511	-0.4615	-0.7000	-0.3587	-1.0000	3.2153	-0.7574	-0.9091	4.0696	0.7479	-0.4375	1.7332	-1.1431	1.6512	-1.3333	-0.8659	-0.4567	-1.0625	-0.5000	-0.5176	0.0560	-1.3761	-0.7273	-0.7693	6.2450	0.2692	-0.1950	-0.6922	-0.8038	-0.8964	-0.6154	-0.5324	-0.0920	-0.2500	-0.6162	-0.6364	-0.5882	-0.5202	-0.8571	-1.4259	-0.2500	-0.8000	-2.2000	0.0000	-0.7407	-0.9355	-0.7561	1.1990	-0.8235	-0.3333	-0.1505	1.5142	1.1094	[SPAU]	CAUS NN PHC TSUB
Encyclopedia_Kinds_au_10088503_Solar_system.txt	0.4165	0.1133	1.2437	0.0947	4.1038	-1.1364	3.1906	-0.5557	-0.1702	-0.5217	1.1144	0.9019	-1.2222	-0.8972	-1.5103	-0.4615	-0.7000	2.1374	-1.0000	1.9080	1.0701	-0.9091	2.0100	0.5150	0.8582	-0.5409	0.1443	1.1023	-1.3333	-2.5809	-0.7174	0.5137	-0.5000	1.9059	-0.4049	-0.8593	0.4191	-0.9926	1.0762	-0.5481	-0.4065	-0.9050	-0.5666	-1.3861	0.3546	-0.7258	1.4115	-0.2500	-0.4413	2.8027	0.1535	-0.1545	-0.8571	0.2087	9.2075	1.7220	0.8264	0.0000	-0.2737	1.9119	-0.1410	-0.6000	-0.8235	-0.3333	0.8415	-0.8065	1.2128	RB	CONC CONJ JJ PHC [PIRE] [SERE]
Dogo_News_10062031_new-england-patriots-and-tom-brady-hope-to-make-more-history-at-super-bowl-52.txt	-1.0385	1.4921	-0.1166	-0.6471	3.0187	0.1886	0.1613	-1.3160	-0.3510	-0.5217	1.4831	1.6238	-1.2222	-0.7629	-1.8421	-0.4615	0.0290	-0.2047	-0.3057	3.2830	-1.0783	1.7409	-0.1796	-0.3330	-0.8348	-0.4829	-0.4077	0.4350	2.4845	-2.1536	-0.6117	-0.1512	-0.5000	-1.1379	-0.2363	2.0248	-0.7273	-0.0979	-0.5000	0.2692	-0.7916	-1.1178	-0.1985	-0.8307	-0.6154	-0.2556	-1.0129	3.3950	0.5888	-0.6364	1.1265	-1.0299	-0.8571	-0.3461	-0.2500	-0.8000	-0.4508	0.5832	0.3389	-0.9355	-0.7561	2.3150	-0.8235	-0.3333	-0.3210	-0.8065	0.7306	RB	CONC NN PRMD TO [PASTP] [WHCL]
TeenVogue_10406094_why-i-started-american-iftar-dinner.txt	-1.0385	1.0200	1.1695	-0.6471	-0.6250	-0.5264	0.9281	0.5193	-0.3990	-0.5217	-0.4112	-0.5412	-1.2222	0.2950	-1.1355	-0.4615	-0.7000	0.4840	-1.0000	2.2067	2.1602	-0.9091	9.6778	-0.1227	-0.6945	2.2465	-0.1231	-0.7750	0.5843	-2.2019	-0.6201	-1.0625	-0.5000	0.2507	-0.3351	0.6950	1.7136	-0.9709	4.5338	0.7981	-0.8334	-1.0522	-0.9533	-1.5660	2.4823	-0.6537	-1.0477	-0.2500	-0.6213	0.5836	0.2012	-0.1820	-0.4737	-1.1774	-0.2500	-0.8000	-0.0524	0.0000	-0.7407	-0.0694	-0.4288	-0.6000	-0.8235	-0.3333	-1.0500	0.0597	2.8394	RB	NN NOMZ PHC PLACE TSUB [BYPA] [WZPRES]
History_Kids_BBC_10404021_rl02s.txt	-1.0385	-0.6242	1.4530	0.2376	1.2550	-1.1364	-0.7500	-1.2831	-0.6450	-0.5217	-1.2500	-0.7838	-1.2222	-0.9269	-0.6550	-0.4615	-0.7000	-0.1092	-1.0000	2.4908	1.3332	0.4582	0.4115	2.1620	-1.0270	-0.0271	-0.3683	1.0842	-0.6171	-2.2748	-0.7174	-1.0625	-0.5000	-0.6193	1.0923	-0.2439	0.6400	-0.1927	-0.5000	0.2212	1.0058	-2.2215	-1.1469	-2.0292	0.5415	-0.7258	1.5074	-0.2500	-1.0754	-0.6364	0.2965	-1.2970	-0.8571	-1.1474	-0.2500	-0.8000	-0.3956	0.0000	-0.7407	1.0048	-0.7561	-0.6000	0.0612	-0.3333	1.9575	0.1639	-0.8889	RB VPRT [BEMA]	NN PIN
World_Dteen_10406076_5118.txt	-0.2519	2.0448	0.3758	-0.6471	-0.6250	0.7227	0.5281	0.0774	-0.1063	0.3674	5.1406	-1.0131	-1.2222	-1.0421	-1.8421	-0.4615	-0.7000	-0.6181	-1.0000	4.0058	-0.5299	-0.9091	4.8000	-0.9689	1.4296	1.4941	0.0957	-0.2346	3.5357	-2.1006	0.0236	0.2156	-0.5000	-1.1379	-0.9014	0.6259	1.1318	-0.7836	2.0562	0.9904	-1.2518	-0.1786	-0.7230	-0.8263	-0.6154	-0.5059	-0.2152	-0.2500	-1.2606	1.2227	0.6147	0.6288	-0.8571	-0.2898	-0.2500	-0.8000	-1.3820	0.0000	-0.7407	-0.2758	-0.7561	1.4450	-0.8235	-0.3333	-0.0275	-0.1468	0.2472	RB	ANDC DWNT NN PHC PRMD TSUB
Science_for_students_10067906_new-jurassic-flier.txt	-0.6185	0.1998	0.9170	-0.0047	0.7400	-1.1364	1.2969	1.2819	0.1790	-0.0470	-0.5675	1.3593	-1.2222	-1.0421	-1.2676	0.3785	-0.7000	1.7652	-0.4800	1.4309	-0.0173	1.0755	3.1885	-0.0524	2.5470	-0.5906	1.1500	2.8112	0.2262	-0.6259	-0.5592	-0.3800	-0.5000	-0.7614	-0.5500	-1.1011	0.2655	-0.6011	4.9588	0.7500	-0.4931	-0.9603	-0.4985	-0.7956	-0.6154	-0.3149	-0.9583	5.2075	1.9152	3.3336	-0.5882	-0.7861	-0.8571	-0.4150	7.9375	0.2920	-0.8900	0.0000	-0.7407	-0.9355	0.0427	-0.6000	-0.8235	-0.3333	-1.0500	0.2500	0.3239		PHC PIT PRED TSUB [PASTP] [PIRE] [SERE]
Teen_Kids_News_10403975_how-adhd-puts-athletes-in-the-zone.txt	-1.0385	0.7790	0.5317	1.7759	-0.6250	-1.1364	1.8244	-2.1119	0.3290	-0.5217	0.0375	0.4617	-0.6500	-0.8054	0.8682	-0.4615	-0.7000	-0.0515	-1.0000	1.6123	0.1199	0.0273	3.3178	-0.4985	0.2899	-0.9118	2.4623	2.5496	0.1379	-1.8548	-0.2696	-1.0625	1.2167	-0.4276	-0.0146	1.2012	-0.7273	0.8682	0.7875	1.4231	-0.4721	-0.1635	0.2949	0.2733	0.1769	0.0494	-0.0502	2.3250	-0.6637	-0.6364	0.0176	0.4478	-0.8571	0.4813	4.9000	0.2300	-0.5524	0.0000	0.0222	-0.2710	1.0022	-0.6000	-0.8235	-0.3333	2.0395	-0.1419	0.8278	DEMO	PHC POMD PRED [PASTP] [SERE] [WHSUB]
World_Dteen_10406189_4938.txt	-1.0385	1.4165	0.5909	0.4606	-0.6250	-0.2805	-0.7500	-0.5636	-0.5660	-0.5217	-0.0731	1.1902	-1.2222	-0.9700	-1.3466	-0.4615	-0.7000	0.2773	-0.1033	4.8221	-0.7281	-0.9091	2.2281	-0.4208	-0.3897	1.3038	-0.0429	-0.3592	-0.4367	-1.5872	-0.4445	-1.0625	-0.5000	-1.1379	-0.4097	0.0296	-0.7273	-0.8267	-0.5000	0.0288	-0.7615	-0.6731	-0.4672	-1.9878	-0.6154	-0.4220	-1.4545	-0.2500	-1.6538	-0.6364	0.5194	-0.4632	-0.8571	-0.3796	-0.2500	-0.8000	-2.2000	0.0000	-0.7407	0.8871	-0.2968	5.0500	-0.8235	-0.3333	-1.0500	-0.1990	1.2033	[SPAU]	NN PHC [WHCL]
History_kids_10381237_ve-and-vj-days.txt	-0.4896	-0.3431	0.4369	-0.6471	1.1587	0.1605	-0.7500	-1.6779	-0.0667	-0.5217	1.4250	-0.4810	3.5328	-0.9328	-1.4666	-0.4615	-0.7000	0.4894	-0.3205	3.6653	0.6984	0.3882	5.0807	-0.0259	0.3576	0.7665	-0.4343	-1.8077	-0.3143	-2.1062	-0.7174	-1.0625	-0.5000	0.8297	-0.2629	-0.8775	-0.7273	-0.6315	-0.5000	1.3269	1.7780	-2.1405	-0.2241	-2.3783	1.5792	-0.7258	0.0585	-0.2500	-0.2821	-0.6364	-0.5882	-1.0449	-0.4494	0.1591	-0.2500	-0.8000	-2.2000	0.0000	-0.7407	-0.4752	-0.7561	-0.6000	-0.8235	-0.3333	1.0900	-0.3461	0.6961	RB VPRT [BEMA] [SPAU]	EX NN PHC
Encyclopedia_Kinds_au_10085913_Taoism.txt	-1.0385	0.9544	0.6910	0.0206	2.2125	-1.1364	0.6688	-1.5464	-0.2490	-0.5217	0.1687	0.9324	-1.2222	-0.7812	-0.9461	-0.4615	-0.1325	1.5410	0.0810	2.0399	1.2192	-0.9091	4.2059	0.3865	0.7875	-0.5779	-1.0086	0.8115	-0.2524	-2.1149	-0.3884	1.0656	-0.5000	0.4276	-1.4857	0.1770	-0.7273	-0.8244	2.3375	0.4135	-0.5723	-0.7431	0.0952	-0.8283	0.2577	-0.7258	0.0933	2.5875	-1.2173	0.3955	0.7471	-0.2028	-0.5329	0.0456	5.4250	0.3350	-0.3840	0.0000	-0.7407	-0.2032	-0.7561	0.5350	-0.1559	-0.3333	-1.0500	-0.8065	-0.8889	RB	CONC NN PHC TSUB [PASTP] [SERE]
Teen_Kids_News_10057960_how-to-handle-your-student-loans-after-graduation.txt	-1.0385	0.3860	0.8243	-0.6471	0.9637	3.4841	0.0444	-1.4495	0.3652	-0.5217	-0.4556	0.6179	-0.5161	-0.8961	-1.5076	-0.4615	-0.7000	0.4210	-0.3948	2.5322	2.2359	0.2464	1.5644	-1.2988	0.5179	-0.9118	1.6103	3.0792	-0.4257	-2.0668	2.2291	-1.0625	-0.5000	-0.6997	-0.0334	2.7850	-0.7273	-0.9900	1.0887	0.9904	-1.0683	-0.1167	-0.5602	-0.8389	-0.6154	-0.0427	-0.4920	6.1025	-1.4094	0.5191	0.9065	-0.6312	-0.8571	0.9270	9.2800	-0.8000	-2.2000	0.0000	-0.7407	1.5239	-0.4461	1.9410	-0.8235	-0.3333	-1.0500	-0.8065	0.5228	RB [SPAU]	COND NN NOMZ PRED SPP2 TO [PASTP] [SERE]
TeenVogue_10405819_columbus-teens-protest-trump-muslim-ban.txt	-0.0992	0.8431	1.4698	-0.6471	0.9012	-1.1364	-0.7500	-1.1943	-0.7040	-0.5217	1.0394	-0.3371	0.1344	-0.4340	-0.2355	-0.4615	-0.7000	0.4083	-0.4186	3.3327	0.0595	-0.9091	3.2630	0.0721	-0.4189	0.1656	-0.6106	1.9492	-1.0426	-1.7848	-0.4520	-1.0625	-0.5000	-1.1379	-0.7880	-0.4804	0.3827	0.0820	4.0788	0.9423	0.5687	-0.8414	-0.3926	-0.6655	1.2631	-0.3976	0.0255	2.8025	-0.9494	-0.6364	-0.5882	-0.2045	-0.8571	1.5135	-0.2500	-0.8000	-1.2232	0.4884	-0.7407	-0.1477	-0.1605	0.6210	-0.1053	-0.3333	-1.0500	-0.0187	1.1461		NN PHC TSUB [PASTP]
Teen_Kids_News_10401994_what-it-takes-to-be-a-sonographer.txt	-0.3965	-0.5898	0.4570	1.3171	-0.6250	-0.3777	-0.7500	0.8229	1.1285	-0.5217	-1.2500	3.6674	-1.2222	-0.5944	1.6726	2.1069	-0.7000	-0.1207	-1.0000	1.4481	-0.1067	0.6082	3.6874	-1.3927	0.6655	-0.9118	1.2049	3.9712	-1.3333	-2.3993	1.5812	-1.0625	-0.5000	1.1648	-1.4857	3.0036	0.7900	-0.6611	1.5862	-0.4519	-0.3306	-0.0751	1.0697	-0.5187	-0.6154	0.8001	-0.6958	-0.2500	-1.6538	-0.6364	1.3759	1.1587	-0.3803	2.2839	-0.2500	-0.8000	-2.2000	0.0000	-0.1226	-0.9355	0.4654	6.0780	-0.8235	-0.3333	-1.0500	-0.2681	-0.8889	RB [SPAU]	EMPH HDG PHC PRED TO [PUBV] [WHCL]
Dogo_News_10062042_even-james-bond-would-approve-of-aston-martins-new-luxury-submarine.txt	-1.0385	-0.4508	1.4077	0.7271	2.2950	-1.1364	0.7100	-0.1319	0.9888	-0.5217	1.6706	0.1688	-1.2222	-0.9526	0.0024	-0.4615	-0.7000	1.2453	-1.0000	3.1992	-0.0839	3.3391	2.2022	-0.0270	1.8400	-0.2247	1.0131	0.8881	2.0045	-2.6652	-0.5481	-1.0625	-0.5000	-1.1379	-0.8183	0.6771	-0.7273	-0.8097	-0.5000	1.6154	-0.8579	-0.9029	-0.2444	-1.2574	-0.6154	-0.4746	-0.0385	5.5900	-0.3060	1.4873	3.5347	-0.8321	-0.8571	-0.5606	17.2725	-0.8000	1.5384	0.0000	-0.7407	-0.9355	0.3837	-0.6000	0.5506	-0.3333	-1.0500	-0.8065	0.4089	RB	CONC NN OSUB PHC PRMD [PASTP] [PRESP] [SERE]
Dogo_News_10059543_fun.txt	-1.0385	0.9294	1.2814	-0.6471	-0.6250	-1.1364	-0.7500	0.2031	-0.9583	1.0365	2.1100	0.2067	-1.2222	-0.8362	-0.4274	-0.4615	-0.7000	2.7768	-0.1467	3.9910	-0.3863	-0.9091	3.3870	-0.7520	-1.4507	1.1965	-0.6331	-1.8077	-0.4800	-2.3017	-0.5875	1.1775	-0.5000	-0.5200	-0.4617	2.1396	-0.7273	-0.6917	1.7400	3.4904	-0.4937	-1.1158	-1.3934	-1.2812	0.7631	-0.7258	0.1747	-0.2500	0.4140	-0.6364	-0.5882	-0.1799	-0.8571	-1.4259	22.1525	-0.8000	-2.2000	0.0000	-0.0770	-0.3574	-0.7561	-0.6000	-0.8235	-0.3333	-0.1540	-0.8065	3.0933	RB [SPAU]	DWNT JJ NN PHC TO TTR [SERE] [WZPRES]
Revision_World_GCSE_10528697_p6-physics-radioactive-materials.txt	-1.0385	0.6975	1.8021	0.0124	-0.6250	-0.6268	-0.7500	-1.0226	0.9102	-0.5217	-1.2500	-0.9662	-1.2222	-0.9992	-1.2521	-0.4615	-0.7000	1.1840	-1.0000	2.4876	2.8999	-0.9091	6.6296	-0.2015	-0.8192	-0.5821	1.8663	-0.5142	-1.3333	-2.1348	-0.6362	-1.0625	-0.5000	6.5938	-1.4857	-1.0591	0.2918	-1.2292	-0.5000	-0.6442	-1.1347	-0.7945	-1.2097	-1.6808	2.8338	-0.7258	1.7727	5.3550	-1.6538	0.3827	0.0712	1.8265	-0.5369	-1.2183	5.3550	-0.8000	-0.4064	0.0000	-0.7407	-0.9355	0.6110	1.6420	-0.8235	-0.3333	0.0710	1.0016	2.2250	RB	NN NOMZ PHC THVC [BYPA] [PASTP] [SERE] [WZPRES]
Science_for_students_10065336_food-smells-better-sleepyheads.txt	-1.0385	-0.2850	1.0673	-0.6471	-0.6250	-0.6618	1.2075	0.1281	0.5640	-0.5217	0.7075	1.2338	-1.2222	-1.0021	1.7289	-0.4615	-0.7000	0.6579	-1.0000	3.0225	0.5028	0.0400	1.8337	-0.2408	-0.1275	-0.2976	0.7289	1.4042	-1.3333	-2.0666	-0.2636	-0.4100	1.2400	-0.4179	-0.5909	0.5080	0.2218	-0.9577	6.0238	1.8077	-0.7697	-0.4089	-0.8800	-1.4406	-0.6154	-0.5013	-0.0311	7.5800	-0.4494	0.3127	1.2541	-0.4260	-0.5589	-0.4594	4.9700	1.2880	-0.9472	0.0000	-0.7407	-0.2619	0.0078	0.4440	-0.2094	-0.3333	1.0375	1.5506	-0.8889	RB	NN TSUB [PASTP] [SERE]
TweenTribute_10051486_muppet-autism-joining-sesame-street.txt	-0.6077	0.6956	0.1358	-0.6471	0.7750	-0.6273	-0.7500	0.3090	-0.7250	-0.0348	-1.2500	0.0998	-1.2222	-0.4415	-0.3687	0.4000	-0.7000	-0.9057	-0.4667	3.0453	-0.6821	0.1091	3.3030	0.2788	-1.1352	-0.2529	-1.0171	1.6381	-1.0667	-1.7549	-0.4740	-0.3625	-0.5000	-1.1379	-0.8457	0.1387	2.3264	0.9605	2.3000	1.2788	-0.4350	0.0200	-0.2920	-0.6215	-0.6154	0.0569	-0.0971	2.5500	-0.3617	-0.6364	0.7294	-0.1157	-0.5371	0.6478	2.5500	-0.8000	-2.2000	0.0000	0.0889	-0.5742	0.0632	1.6400	-0.8235	-0.3333	0.0700	0.2771	2.2217	[SPAU]	NN PHC TOBJ TSUB [PASTP] [SERE] [WZPRES]
Revision_World_GCSE_10525835_helpful-hints-parents.txt	-0.4842	-0.0369	0.0252	-0.6471	2.9775	6.0682	1.9519	-0.2986	-0.6581	-0.5217	-1.2500	-0.4707	0.3789	-0.8765	-0.3253	-0.4615	-0.7000	-0.7761	-0.3138	0.3939	-0.2813	1.7109	2.4763	-1.2870	-0.2330	0.7835	4.5183	8.7223	0.0390	-1.4349	2.8327	-1.0625	-0.5000	-0.6410	-1.0740	3.2573	0.5827	0.7844	-0.5000	0.1250	-1.1769	-0.2069	-0.4485	0.0545	-0.6154	-0.0286	-1.0179	-0.2500	-1.0996	-0.6364	3.6500	0.0704	1.6131	-1.1591	-0.2500	2.0820	-1.0472	0.0000	-0.7407	0.9239	0.2983	2.2820	-0.8235	-0.3333	0.3910	-0.8065	-0.8889		CONC COND PHC POMD PRED SPP2 TO [PRESP] [SMP] [WHCL]
Encyclopedia_Kinds_au_10084769_Language.txt	1.1469	-0.0498	1.9070	-0.6471	1.1500	-1.1364	1.0256	-0.6662	-0.0706	-0.5217	0.5256	0.5293	1.1450	-0.8789	0.7745	-0.4615	-0.7000	0.7002	-1.0000	1.9921	1.2814	0.3818	1.8974	0.1794	-0.2503	-0.9118	1.9954	4.2019	-1.3333	-2.0324	-0.7174	-0.1750	-0.5000	-0.1583	-1.0800	1.1441	4.4382	-0.7607	10.1537	-0.0192	-1.1789	-0.2361	0.4695	-0.5866	0.4769	-0.7258	1.1280	3.3000	-1.1075	-0.6364	0.2471	-0.0918	-0.4514	-0.1107	10.4025	0.6200	0.0728	0.0000	-0.7407	-0.4774	-0.0632	-0.6000	-0.8235	-0.3333	-1.0500	-0.3484	-0.1000	RB	PRED TOBJ TSUB [PASTP] [SERE]
Encyclopedia_Kinds_au_10086542_Dialogue.txt	-0.5146	2.7523	1.1444	-0.6471	1.0775	-0.5173	0.9531	0.5624	-0.3906	-0.5217	3.8587	0.7707	-1.2222	-0.9377	-0.7666	-0.4615	-0.7000	0.7570	0.2976	1.5121	1.1726	1.5682	1.7681	1.8716	1.2358	-0.1103	-1.2680	-0.2358	-1.0090	-2.6435	-0.7174	-1.0625	-0.5000	-0.6683	-0.3180	-0.4711	0.5109	-0.4206	-0.5000	0.9423	-0.4228	-1.1134	-0.7234	-1.8317	1.4808	-0.7258	1.4355	-0.2500	0.4421	1.8409	-0.5882	-0.8137	-0.8571	-0.9213	6.5625	1.9250	0.5248	0.0000	-0.2363	-0.9355	-0.7561	-0.6000	0.7794	-0.3333	-0.3690	0.5119	-0.8889	RB	ANDC DWNT [SERE]
Revision_World_GCSE_10528376_lord-liverpool-tories-1815–30.txt	-0.2631	-0.5175	1.6860	0.5388	0.6350	-1.1364	3.6600	-0.4369	-0.1183	-0.5217	-0.6200	-1.0200	0.4578	-1.0421	-0.5158	-0.4615	-0.1960	-0.3869	-0.5200	2.9150	1.7683	-0.9091	2.1011	0.1343	-0.0308	-0.6153	-0.7931	4.3958	-1.0933	-2.2953	-0.5713	-0.4325	1.1800	-0.7903	-0.6217	-0.1405	-0.7273	-0.7016	-0.5000	0.9423	1.4663	-2.1478	-0.8977	-0.6445	0.9354	-0.7258	2.0583	2.2700	-0.6846	-0.6364	0.0047	-0.9553	-0.8571	-0.4926	4.7900	0.2080	0.2192	0.0000	-0.7407	-0.6103	-0.0185	-0.6000	-0.8235	-0.3333	-1.0500	-0.4813	-0.3289	RB VPRT	CONJ NN PHC PRED [PASS] [PASTP] [SERE]
Science_for_students_10067253_940.txt	-0.6896	0.7625	-0.0057	0.9529	-0.6250	0.5118	0.9500	-1.0619	-0.2029	-0.1274	-0.1169	1.9538	-0.7183	-0.9032	-1.8421	-0.4615	-0.7000	-0.7211	-0.1367	2.6717	-0.3746	0.7391	1.0911	-0.7096	1.1031	-0.6450	0.9331	1.6792	-1.1174	-1.6153	0.8593	-1.0625	1.0117	1.6759	1.8817	1.5486	0.9209	-0.4827	2.9000	-0.4519	-0.8717	0.4836	0.2415	-1.3565	0.0823	0.4440	-1.4545	2.0175	-0.6077	-0.6364	-0.0547	-0.4232	-0.5980	1.0924	6.5500	0.1070	-2.2000	0.0000	-0.4048	-0.3506	-0.3139	0.3070	-0.8235	-0.3333	2.5765	-0.5139	0.1183	[SPAU]	NN TSUB [PASTP] [SERE] [WHSUB]
Science_for_students_10065533_how-popcorn-got-its-pop.txt	-0.6504	-0.3069	0.3898	-0.6471	-0.6250	-0.6777	-0.7500	-0.4350	0.0927	-0.0830	-1.2500	-0.7793	-1.2222	-0.7715	-1.5766	-0.4615	-0.7000	-0.1156	-1.0000	3.1498	0.0897	0.9255	0.6093	0.0991	1.6761	1.1659	0.0726	-0.2554	-0.8529	-1.7779	-0.1324	-0.4319	-0.5000	-0.7900	-1.4857	0.2223	0.1900	-0.5665	4.5450	0.3654	-0.3565	-0.1471	-0.8972	-1.0671	0.1608	-0.2918	-1.1488	4.7950	-0.8777	-0.6364	0.0053	-0.4694	-0.5689	-0.3048	7.3175	-0.8000	-2.2000	0.0000	0.0067	1.6687	-0.5100	2.4270	-0.8235	-0.3333	-0.5455	1.4723	0.7928	[SPAU]	NN TSUB [PASTP] [SERE] [WHCL]
Science_for_students_10065750_robot-can-wash-skyscrapers-windows.txt	-0.5877	0.0394	1.1709	-0.6471	-0.6250	-0.6036	-0.7500	-0.1240	-0.7142	-0.5217	0.2156	-0.3836	-1.2222	-1.0421	3.7111	-0.4615	-0.7000	-0.1108	-1.0000	3.7223	0.0021	4.4200	3.0826	-0.2888	0.3656	0.8124	1.3574	-0.4550	-0.7750	-2.5283	-0.7174	-0.3300	-0.5000	-1.1379	-0.4809	0.6888	0.3382	-0.6516	3.8963	0.3654	-0.7406	-0.8640	-1.2013	-2.1152	1.1885	-0.4737	-0.3888	17.3350	-1.2029	0.4291	0.7912	-0.8289	-0.5223	-1.4259	5.6125	-0.8000	-1.2620	0.0000	-0.7407	-0.1790	-0.1841	-0.6000	-0.8235	-0.3333	-1.0500	-0.0500	-0.2378	RB [BEMA]	GER NN OSUB PHC TSUB [PASTP] [SERE]
Science_Tech_Kinds_NZ_10382383_math.txt	-1.0385	-0.9375	1.2388	-0.6471	-0.6250	-1.1364	-0.7500	1.9233	-0.9583	-0.5217	-1.2500	1.7102	-1.2222	-0.4395	-1.8421	-0.4615	-0.7000	1.0744	-1.0000	4.7770	1.8952	-0.9091	1.2378	0.8694	-1.4507	-0.9118	0.2691	-1.8077	-0.7983	-1.9397	1.5624	-1.0625	-0.5000	-1.1379	-1.4857	-1.0555	-0.7273	-1.2290	13.5450	-2.2788	-1.3191	-1.4791	-1.3934	-2.9789	-0.6154	-0.7258	-1.4545	-0.2500	-1.6538	-0.6364	-0.5882	2.1586	-0.8571	-1.0098	-0.2500	-0.8000	-2.2000	0.0000	-0.7407	-0.9355	-0.2080	6.1420	-0.8235	-0.3333	-1.0500	1.3684	0.3594	TTR [BEMA] [SPAU]	NN TSUB [PRIV] [WHCL]
World_Dteen_10406270_4768.txt	-0.2873	-0.1238	0.9375	-0.6471	-0.6250	-1.1364	-0.7500	-1.4271	-0.5515	0.3274	-1.2500	0.8252	-1.2222	-1.0421	0.2137	-0.4615	-0.7000	0.8230	-1.0000	5.2440	-0.2969	-0.9091	0.1874	0.1864	-0.6255	-0.9118	-1.0991	-1.0565	-1.3333	-2.9505	-0.7174	-1.0625	-0.5000	0.2090	-0.3697	-1.2657	1.0482	-0.0268	-0.5000	1.1827	0.6726	-1.1265	-0.4330	-0.9231	-0.6154	-0.3058	-1.1586	-0.2500	-1.2783	-0.6364	-0.5882	-0.6039	-0.8571	-0.3409	4.6325	-0.8000	-2.2000	0.0000	-0.7407	-0.3055	-0.2798	-0.6000	-0.8235	-0.3333	-1.0500	-0.1765	-0.8889	RB [SPAU]	NN [SERE]
Science_Tech_Kinds_NZ_10384320_silicon.txt	3.1512	0.4242	0.9123	0.6347	2.0987	-1.1364	3.3350	-1.8383	-0.0506	-0.5217	-1.2500	1.6124	-0.0117	-1.0421	1.0245	-0.4615	-0.7000	0.7114	-1.0000	4.4767	-0.1716	-0.9091	3.5822	-0.1475	2.5383	-0.2709	-1.6571	-0.1319	-1.3333	-2.8607	-0.7174	-1.0625	-0.5000	-1.1379	-0.2409	-2.6607	-0.7273	-1.1352	4.9463	0.0769	-1.2474	0.1484	-0.6792	-0.2269	1.0608	-0.7258	0.5261	-0.2500	-0.8160	-0.6364	-0.5882	0.3640	-0.2346	-1.4259	5.1975	-0.8000	-0.4572	0.0000	-0.7407	-0.2326	0.8380	-0.6000	-0.8235	-0.3333	0.0395	0.5990	0.3217	RB TO	AMP CONC CONJ NN PHC PIT TSUB [SERE]
Encyclopedia_Kinds_au_10087093_Europe.txt	-1.0385	0.1767	1.7491	-0.6471	-0.6250	-0.3259	-0.7500	-1.9326	-0.2156	-0.5217	4.3206	0.6221	-1.2222	-1.0421	-1.3729	-0.4615	-0.7000	1.7965	-1.0000	3.1414	0.1035	0.7118	2.0419	0.2112	-0.4465	5.3794	-1.1477	1.6204	-1.3333	-1.0940	-0.7174	-1.0625	-0.5000	0.0914	-1.4857	-0.7509	-0.7273	-1.2496	-0.5000	0.1731	-1.2604	-0.1346	0.0677	0.5861	-0.6154	-0.7258	0.4361	4.2075	-1.3110	-0.6364	0.4606	-0.1882	-0.8571	-1.4259	-0.2500	-0.8000	0.6520	0.7132	-0.0804	-0.9355	-0.7561	-0.6000	0.2253	-0.3333	0.7325	-0.8065	-0.8889		DWNT NN PHC PLACE [PASTP]
Science_Tech_Kinds_NZ_10386562_winterolympics.txt	-1.0385	1.5775	0.6715	-0.6471	-0.6250	-1.1364	-0.7500	-1.8781	-0.9583	-0.5217	0.0075	1.8536	-1.2222	-0.8880	1.8645	-0.4615	-0.7000	-0.4461	-1.0000	6.2901	-0.9628	-0.9091	2.4667	0.0065	-1.4507	-0.9118	-1.0823	-1.8077	-1.3333	-3.0414	-0.7174	0.1950	-0.5000	-1.1379	0.2389	-1.9421	-0.7273	-1.2395	-0.5000	-0.4519	-0.3263	-1.6787	-1.3934	-1.9200	0.9323	-0.7258	-0.5400	4.7800	1.8287	-0.6364	2.9624	-0.5700	-0.8571	-1.4259	4.7800	-0.8000	-0.5904	0.0000	-0.7407	-0.9355	-0.7561	1.4120	-0.8235	-0.3333	-0.0440	-0.8065	-0.8889	RB	NN PHC [PASTP] [PRESP] [SERE]
